,cell_line,compound,concentration,well_tech,replicate,TimePoint,siRNA,obj_cell_count,AnVPos_0,AnVPos_0.1,PIPos_0,PIPos_0.1,REP_si_conc
11113,HepG2,NIT,20,2,R2,8,siGCLC,452,0.267699115,0.267699115,0.07300885,0.07300885,R2_siGCLC_20
11114,HepG2,NIT,20,2,R2,8,siGCLM,653,0.159264931,0.159264931,0.033690658,0.033690658,R2_siGCLM_20
11115,HepG2,NIT,20,2,R2,8,siKEAP1,413,0.162227603,0.162227603,0.07748184,0.07748184,R2_siKEAP1_20
11116,HepG2,NIT,20,2,R2,8,siNFE2L2,485,0.179381443,0.177319588,0.07628866,0.07628866,R2_siNFE2L2_20
11117,HepG2,NIT,20,2,R2,8,mock,475,0.115789474,0.113684211,0.037894737,0.037894737,R2_mock_20
11118,HepG2,NIT,20,2,R2,8,siKinasePool,513,0.132553606,0.132553606,0.04288499,0.04288499,R2_siKinasePool_20
11119,HepG2,NIT,20,2,R2,9,siGCLC,454,0.27092511,0.266519824,0.070484581,0.070484581,R2_siGCLC_20
11120,HepG2,NIT,20,2,R2,9,siGCLM,677,0.150664697,0.149187592,0.031019202,0.031019202,R2_siGCLM_20
11121,HepG2,NIT,20,2,R2,9,siKEAP1,421,0.182897862,0.182897862,0.078384798,0.078384798,R2_siKEAP1_20
11122,HepG2,NIT,20,2,R2,9,siNFE2L2,486,0.185185185,0.183127572,0.086419753,0.086419753,R2_siNFE2L2_20
11123,HepG2,NIT,20,2,R2,9,mock,490,0.140816327,0.134693878,0.034693878,0.034693878,R2_mock_20
11124,HepG2,NIT,20,2,R2,9,siKinasePool,510,0.137254902,0.137254902,0.043137255,0.041176471,R2_siKinasePool_20
11125,HepG2,NIT,20,2,R2,10,siGCLC,487,0.273100616,0.26899384,0.073921971,0.073921971,R2_siGCLC_20
11126,HepG2,NIT,20,2,R2,10,siGCLM,679,0.157584683,0.157584683,0.030927835,0.030927835,R2_siGCLM_20
11127,HepG2,NIT,20,2,R2,10,siKEAP1,434,0.195852535,0.195852535,0.066820276,0.066820276,R2_siKEAP1_20
11128,HepG2,NIT,20,2,R2,10,siNFE2L2,500,0.22,0.22,0.078,0.078,R2_siNFE2L2_20
11129,HepG2,NIT,20,2,R2,10,mock,505,0.164356436,0.162376238,0.027722772,0.027722772,R2_mock_20
11130,HepG2,NIT,20,2,R2,10,siKinasePool,519,0.144508671,0.142581888,0.046242775,0.046242775,R2_siKinasePool_20
11131,HepG2,NIT,20,2,R2,11,siGCLC,483,0.304347826,0.302277433,0.076604555,0.076604555,R2_siGCLC_20
11132,HepG2,NIT,20,2,R2,11,siGCLM,697,0.143472023,0.143472023,0.021520803,0.021520803,R2_siGCLM_20
11133,HepG2,NIT,20,2,R2,11,siKEAP1,429,0.226107226,0.226107226,0.060606061,0.060606061,R2_siKEAP1_20
11134,HepG2,NIT,20,2,R2,11,siNFE2L2,520,0.228846154,0.226923077,0.073076923,0.073076923,R2_siNFE2L2_20
11135,HepG2,NIT,20,2,R2,11,mock,522,0.151340996,0.151340996,0.03256705,0.03256705,R2_mock_20
11136,HepG2,NIT,20,2,R2,11,siKinasePool,559,0.146690519,0.146690519,0.037567084,0.037567084,R2_siKinasePool_20
11137,HepG2,NIT,20,2,R2,12,siGCLC,517,0.321083172,0.315280464,0.071566731,0.071566731,R2_siGCLC_20
11138,HepG2,NIT,20,2,R2,12,siGCLM,704,0.161931818,0.159090909,0.014204545,0.014204545,R2_siGCLM_20
11139,HepG2,NIT,20,2,R2,12,siKEAP1,428,0.228971963,0.228971963,0.053738318,0.053738318,R2_siKEAP1_20
11140,HepG2,NIT,20,2,R2,12,siNFE2L2,545,0.247706422,0.242201835,0.056880734,0.056880734,R2_siNFE2L2_20
11141,HepG2,NIT,20,2,R2,12,mock,529,0.194706994,0.190926276,0.030245747,0.030245747,R2_mock_20
11142,HepG2,NIT,20,2,R2,12,siKinasePool,566,0.164310954,0.164310954,0.033568905,0.033568905,R2_siKinasePool_20
11143,HepG2,NIT,20,2,R2,13,siGCLC,519,0.333333333,0.333333333,0.05973025,0.05973025,R2_siGCLC_20
11144,HepG2,NIT,20,2,R2,13,siGCLM,706,0.168555241,0.168555241,0.015580737,0.015580737,R2_siGCLM_20
11145,HepG2,NIT,20,2,R2,13,siKEAP1,453,0.271523179,0.271523179,0.055187638,0.055187638,R2_siKEAP1_20
11146,HepG2,NIT,20,2,R2,13,siNFE2L2,545,0.28440367,0.280733945,0.062385321,0.062385321,R2_siNFE2L2_20
11147,HepG2,NIT,20,2,R2,13,mock,556,0.197841727,0.197841727,0.025179856,0.023381295,R2_mock_20
11148,HepG2,NIT,20,2,R2,13,siKinasePool,571,0.206654991,0.203152364,0.036777583,0.03502627,R2_siKinasePool_20
11149,HepG2,NIT,20,2,R2,14,siGCLC,518,0.337837838,0.335907336,0.067567568,0.065637066,R2_siGCLC_20
11150,HepG2,NIT,20,2,R2,14,siGCLM,722,0.182825485,0.182825485,0.012465374,0.012465374,R2_siGCLM_20
11151,HepG2,NIT,20,2,R2,14,siKEAP1,470,0.289361702,0.287234043,0.059574468,0.059574468,R2_siKEAP1_20
11152,HepG2,NIT,20,2,R2,14,siNFE2L2,552,0.291666667,0.288043478,0.048913043,0.048913043,R2_siNFE2L2_20
11153,HepG2,NIT,20,2,R2,14,mock,554,0.227436823,0.223826715,0.023465704,0.023465704,R2_mock_20
11154,HepG2,NIT,20,2,R2,14,siKinasePool,583,0.216123499,0.212692967,0.039451115,0.039451115,R2_siKinasePool_20
11155,HepG2,NIT,20,2,R2,15,siGCLC,527,0.377609108,0.375711575,0.04743833,0.04743833,R2_siGCLC_20
11156,HepG2,NIT,20,2,R2,15,siGCLM,731,0.203830369,0.20246238,0.01504788,0.013679891,R2_siGCLM_20
11157,HepG2,NIT,20,2,R2,15,siKEAP1,474,0.282700422,0.282700422,0.046413502,0.046413502,R2_siKEAP1_20
11158,HepG2,NIT,20,2,R2,15,siNFE2L2,557,0.315978456,0.312387792,0.048473968,0.048473968,R2_siNFE2L2_20
11159,HepG2,NIT,20,2,R2,15,mock,564,0.242907801,0.241134752,0.023049645,0.023049645,R2_mock_20
11160,HepG2,NIT,20,2,R2,15,siKinasePool,587,0.221465077,0.219761499,0.035775128,0.03407155,R2_siKinasePool_20
11161,HepG2,NIT,20,2,R2,16,siGCLC,544,0.411764706,0.408088235,0.0625,0.0625,R2_siGCLC_20
11162,HepG2,NIT,20,2,R2,16,siGCLM,717,0.218967922,0.214783821,0.016736402,0.016736402,R2_siGCLM_20
11163,HepG2,NIT,20,2,R2,16,siKEAP1,482,0.278008299,0.278008299,0.05186722,0.05186722,R2_siKEAP1_20
11164,HepG2,NIT,20,2,R2,16,siNFE2L2,573,0.336823735,0.336823735,0.041884817,0.041884817,R2_siNFE2L2_20
11165,HepG2,NIT,20,2,R2,16,mock,578,0.247404844,0.24567474,0.024221453,0.024221453,R2_mock_20
11166,HepG2,NIT,20,2,R2,16,siKinasePool,608,0.215460526,0.215460526,0.027960526,0.027960526,R2_siKinasePool_20
11167,HepG2,NIT,20,2,R2,17,siGCLC,546,0.36996337,0.366300366,0.075091575,0.073260073,R2_siGCLC_20
11168,HepG2,NIT,20,2,R2,17,siGCLM,744,0.220430108,0.217741935,0.018817204,0.018817204,R2_siGCLM_20
11169,HepG2,NIT,20,2,R2,17,siKEAP1,463,0.311015119,0.308855292,0.041036717,0.041036717,R2_siKEAP1_20
11170,HepG2,NIT,20,2,R2,17,siNFE2L2,559,0.316636852,0.316636852,0.057245081,0.057245081,R2_siNFE2L2_20
11171,HepG2,NIT,20,2,R2,17,mock,586,0.249146758,0.245733788,0.017064846,0.017064846,R2_mock_20
11172,HepG2,NIT,20,2,R2,17,siKinasePool,615,0.23902439,0.237398374,0.027642276,0.027642276,R2_siKinasePool_20
11173,HepG2,NIT,20,2,R2,18,siGCLC,555,0.385585586,0.378378378,0.068468468,0.068468468,R2_siGCLC_20
11174,HepG2,NIT,20,2,R2,18,siGCLM,741,0.249662618,0.249662618,0.014844804,0.014844804,R2_siGCLM_20
11175,HepG2,NIT,20,2,R2,18,siKEAP1,480,0.297916667,0.295833333,0.052083333,0.052083333,R2_siKEAP1_20
11176,HepG2,NIT,20,2,R2,18,siNFE2L2,581,0.332185886,0.330464716,0.046471601,0.04475043,R2_siNFE2L2_20
11177,HepG2,NIT,20,2,R2,18,mock,577,0.268630849,0.266897747,0.020797227,0.020797227,R2_mock_20
11178,HepG2,NIT,20,2,R2,18,siKinasePool,645,0.227906977,0.226356589,0.024806202,0.024806202,R2_siKinasePool_20
11179,HepG2,NIT,20,2,R2,19,siGCLC,536,0.412313433,0.412313433,0.052238806,0.052238806,R2_siGCLC_20
11180,HepG2,NIT,20,2,R2,19,siGCLM,776,0.235824742,0.235824742,0.012886598,0.012886598,R2_siGCLM_20
11181,HepG2,NIT,20,2,R2,19,siKEAP1,492,0.335365854,0.333333333,0.046747967,0.046747967,R2_siKEAP1_20
11182,HepG2,NIT,20,2,R2,19,siNFE2L2,591,0.34179357,0.34179357,0.042301184,0.03891709,R2_siNFE2L2_20
11183,HepG2,NIT,20,2,R2,19,mock,594,0.282828283,0.277777778,0.026936027,0.026936027,R2_mock_20
11184,HepG2,NIT,20,2,R2,19,siKinasePool,616,0.258116883,0.253246753,0.016233766,0.016233766,R2_siKinasePool_20
11185,HepG2,NIT,20,2,R2,20,siGCLC,556,0.424460432,0.422661871,0.061151079,0.061151079,R2_siGCLC_20
11186,HepG2,NIT,20,2,R2,20,siGCLM,776,0.255154639,0.253865979,0.012886598,0.012886598,R2_siGCLM_20
11187,HepG2,NIT,20,2,R2,20,siKEAP1,489,0.319018405,0.319018405,0.049079755,0.049079755,R2_siKEAP1_20
11188,HepG2,NIT,20,2,R2,20,siNFE2L2,605,0.347107438,0.345454545,0.047933884,0.046280992,R2_siNFE2L2_20
11189,HepG2,NIT,20,2,R2,20,mock,596,0.273489933,0.273489933,0.025167785,0.025167785,R2_mock_20
11190,HepG2,NIT,20,2,R2,20,siKinasePool,638,0.257053292,0.255485893,0.032915361,0.032915361,R2_siKinasePool_20
11191,HepG2,NIT,20,2,R2,21,siGCLC,576,0.435763889,0.435763889,0.034722222,0.034722222,R2_siGCLC_20
11192,HepG2,NIT,20,2,R2,21,siGCLM,765,0.283660131,0.283660131,0.009150327,0.009150327,R2_siGCLM_20
11193,HepG2,NIT,20,2,R2,21,siKEAP1,485,0.381443299,0.381443299,0.043298969,0.043298969,R2_siKEAP1_20
11194,HepG2,NIT,20,2,R2,21,siNFE2L2,582,0.367697595,0.367697595,0.04467354,0.04467354,R2_siNFE2L2_20
11195,HepG2,NIT,20,2,R2,21,mock,609,0.293924466,0.29228243,0.027914614,0.027914614,R2_mock_20
11196,HepG2,NIT,20,2,R2,21,siKinasePool,654,0.27675841,0.273700306,0.027522936,0.027522936,R2_siKinasePool_20
11197,HepG2,NIT,20,2,R2,22,siGCLC,578,0.429065744,0.429065744,0.055363322,0.055363322,R2_siGCLC_20
11198,HepG2,NIT,20,2,R2,22,siGCLM,788,0.270304569,0.270304569,0.013959391,0.013959391,R2_siGCLM_20
11199,HepG2,NIT,20,2,R2,22,siKEAP1,486,0.355967078,0.355967078,0.03909465,0.03909465,R2_siKEAP1_20
11200,HepG2,NIT,20,2,R2,22,siNFE2L2,599,0.370617696,0.370617696,0.050083472,0.050083472,R2_siNFE2L2_20
11201,HepG2,NIT,20,2,R2,22,mock,626,0.314696486,0.308306709,0.025559105,0.025559105,R2_mock_20
11202,HepG2,NIT,20,2,R2,22,siKinasePool,638,0.278996865,0.277429467,0.028213166,0.028213166,R2_siKinasePool_20
11203,HepG2,NIT,20,2,R2,23,siGCLC,626,0.423322684,0.418530351,0.044728435,0.044728435,R2_siGCLC_20
11204,HepG2,NIT,20,2,R2,23,siGCLM,788,0.308375635,0.304568528,0.017766497,0.017766497,R2_siGCLM_20
11205,HepG2,NIT,20,2,R2,23,siKEAP1,488,0.399590164,0.397540984,0.043032787,0.043032787,R2_siKEAP1_20
11206,HepG2,NIT,20,2,R2,23,siNFE2L2,597,0.400335008,0.398659966,0.046901173,0.045226131,R2_siNFE2L2_20
11207,HepG2,NIT,20,2,R2,23,mock,622,0.336012862,0.329581994,0.032154341,0.032154341,R2_mock_20
11208,HepG2,NIT,20,2,R2,23,siKinasePool,657,0.281582953,0.280060883,0.03805175,0.03805175,R2_siKinasePool_20
11209,HepG2,NIT,20,2,R2,24,siGCLC,624,0.411858974,0.41025641,0.043269231,0.043269231,R2_siGCLC_20
11210,HepG2,NIT,20,2,R2,24,siGCLM,767,0.331160365,0.331160365,0.014341591,0.014341591,R2_siGCLM_20
11211,HepG2,NIT,20,2,R2,24,siKEAP1,503,0.399602386,0.395626243,0.03777336,0.03777336,R2_siKEAP1_20
11212,HepG2,NIT,20,2,R2,24,siNFE2L2,588,0.43877551,0.43537415,0.044217687,0.044217687,R2_siNFE2L2_20
11213,HepG2,NIT,20,2,R2,24,mock,634,0.337539432,0.337539432,0.022082019,0.020504732,R2_mock_20
11214,HepG2,NIT,20,2,R2,24,siKinasePool,671,0.290611028,0.289120715,0.028315946,0.028315946,R2_siKinasePool_20
11215,HepG2,NIT,20,2,R2,25,siGCLC,651,0.408602151,0.405529954,0.033794163,0.033794163,R2_siGCLC_20
11216,HepG2,NIT,20,2,R2,25,siGCLM,729,0.33744856,0.33744856,0.012345679,0.012345679,R2_siGCLM_20
11217,HepG2,NIT,20,2,R2,25,siKEAP1,512,0.423828125,0.423828125,0.03515625,0.03515625,R2_siKEAP1_20
11218,HepG2,NIT,20,2,R2,25,siNFE2L2,600,0.43,0.426666667,0.04,0.04,R2_siNFE2L2_20
11219,HepG2,NIT,20,2,R2,25,mock,604,0.344370861,0.342715232,0.024834437,0.023178808,R2_mock_20
11220,HepG2,NIT,20,2,R2,25,siKinasePool,682,0.306451613,0.302052786,0.021994135,0.021994135,R2_siKinasePool_20
11221,HepG2,NIT,20,2,R2,26,siGCLC,647,0.408037094,0.408037094,0.046367852,0.046367852,R2_siGCLC_20
11222,HepG2,NIT,20,2,R2,26,siGCLM,729,0.33744856,0.33744856,0.017832647,0.017832647,R2_siGCLM_20
11223,HepG2,NIT,20,2,R2,26,siKEAP1,488,0.422131148,0.422131148,0.047131148,0.045081967,R2_siKEAP1_20
11224,HepG2,NIT,20,2,R2,26,siNFE2L2,606,0.389438944,0.386138614,0.04620462,0.04620462,R2_siNFE2L2_20
11225,HepG2,NIT,20,2,R2,26,mock,597,0.346733668,0.343383585,0.025125628,0.025125628,R2_mock_20
11226,HepG2,NIT,20,2,R2,26,siKinasePool,679,0.328424153,0.328424153,0.041237113,0.041237113,R2_siKinasePool_20
11227,HepG2,NIT,20,2,R2,27,siGCLC,674,0.391691395,0.387240356,0.045994065,0.045994065,R2_siGCLC_20
11228,HepG2,NIT,20,2,R2,27,siGCLM,737,0.358208955,0.354138399,0.020352782,0.020352782,R2_siGCLM_20
11229,HepG2,NIT,20,2,R2,27,siKEAP1,485,0.422680412,0.420618557,0.041237113,0.039175258,R2_siKEAP1_20
11230,HepG2,NIT,20,2,R2,27,siNFE2L2,598,0.419732441,0.418060201,0.045150502,0.043478261,R2_siNFE2L2_20
11231,HepG2,NIT,20,2,R2,27,mock,608,0.340460526,0.338815789,0.032894737,0.032894737,R2_mock_20
11232,HepG2,NIT,20,2,R2,27,siKinasePool,685,0.338686131,0.337226277,0.033576642,0.033576642,R2_siKinasePool_20
11233,HepG2,NIT,20,2,R2,28,siGCLC,633,0.420221169,0.417061611,0.042654028,0.04107425,R2_siGCLC_20
11234,HepG2,NIT,20,2,R2,28,siGCLM,751,0.34620506,0.343541944,0.018641811,0.018641811,R2_siGCLM_20
11235,HepG2,NIT,20,2,R2,28,siKEAP1,496,0.403225806,0.403225806,0.036290323,0.036290323,R2_siKEAP1_20
11236,HepG2,NIT,20,2,R2,28,siNFE2L2,603,0.429519071,0.427860697,0.053067993,0.049751244,R2_siNFE2L2_20
11237,HepG2,NIT,20,2,R2,28,mock,611,0.386252046,0.384615385,0.039279869,0.039279869,R2_mock_20
11238,HepG2,NIT,20,2,R2,28,siKinasePool,709,0.375176305,0.370944993,0.045133992,0.043723554,R2_siKinasePool_20
11239,HepG2,NIT,20,2,R2,29,siGCLC,668,0.413173653,0.408682635,0.043413174,0.041916168,R2_siGCLC_20
11240,HepG2,NIT,20,2,R2,29,siGCLM,718,0.371866295,0.36908078,0.022284123,0.022284123,R2_siGCLM_20
11241,HepG2,NIT,20,2,R2,29,siKEAP1,510,0.41372549,0.411764706,0.031372549,0.031372549,R2_siKEAP1_20
11242,HepG2,NIT,20,2,R2,29,siNFE2L2,605,0.416528926,0.414876033,0.044628099,0.044628099,R2_siNFE2L2_20
11243,HepG2,NIT,20,2,R2,29,mock,587,0.393526405,0.393526405,0.037478705,0.037478705,R2_mock_20
11244,HepG2,NIT,20,2,R2,29,siKinasePool,694,0.386167147,0.386167147,0.03314121,0.031700288,R2_siKinasePool_20
11245,HepG2,NIT,20,2,R2,30,siGCLC,681,0.403817915,0.403817915,0.03671072,0.03671072,R2_siGCLC_20
11246,HepG2,NIT,20,2,R2,30,siGCLM,707,0.381895332,0.377652051,0.021216407,0.021216407,R2_siGCLM_20
11247,HepG2,NIT,20,2,R2,30,siKEAP1,573,0.39965096,0.39965096,0.02617801,0.02617801,R2_siKEAP1_20
11248,HepG2,NIT,20,2,R2,30,siNFE2L2,625,0.3936,0.3888,0.0416,0.0416,R2_siNFE2L2_20
11249,HepG2,NIT,20,2,R2,30,mock,598,0.409698997,0.408026756,0.031772575,0.031772575,R2_mock_20
11250,HepG2,NIT,20,2,R2,30,siKinasePool,708,0.388418079,0.38700565,0.032485876,0.032485876,R2_siKinasePool_20
11251,HepG2,NIT,20,2,R2,31,siGCLC,635,0.418897638,0.418897638,0.053543307,0.051968504,R2_siGCLC_20
11252,HepG2,NIT,20,2,R2,31,siGCLM,727,0.367262724,0.364511692,0.017881706,0.017881706,R2_siGCLM_20
11253,HepG2,NIT,20,2,R2,31,siKEAP1,554,0.433212996,0.427797834,0.034296029,0.034296029,R2_siKEAP1_20
11254,HepG2,NIT,20,2,R2,31,siNFE2L2,661,0.43419062,0.429652042,0.054462935,0.054462935,R2_siNFE2L2_20
11255,HepG2,NIT,20,2,R2,31,mock,607,0.397034596,0.39538715,0.031301483,0.031301483,R2_mock_20
11256,HepG2,NIT,20,2,R2,31,siKinasePool,709,0.390691114,0.385049365,0.042313117,0.042313117,R2_siKinasePool_20
11257,HepG2,NIT,20,2,R2,32,siGCLC,694,0.368876081,0.368876081,0.044668588,0.043227666,R2_siGCLC_20
11258,HepG2,NIT,20,2,R2,32,siGCLM,707,0.407355021,0.404526167,0.018387553,0.018387553,R2_siGCLM_20
11259,HepG2,NIT,20,2,R2,32,siKEAP1,603,0.4013267,0.399668325,0.026533997,0.026533997,R2_siKEAP1_20
11260,HepG2,NIT,20,2,R2,32,siNFE2L2,682,0.425219941,0.419354839,0.054252199,0.054252199,R2_siNFE2L2_20
11261,HepG2,NIT,20,2,R2,32,mock,607,0.467874794,0.462932455,0.031301483,0.031301483,R2_mock_20
11262,HepG2,NIT,20,2,R2,32,siKinasePool,709,0.396332863,0.394922426,0.035260931,0.035260931,R2_siKinasePool_20
11263,HepG2,NIT,20,2,R2,33,siGCLC,629,0.421303657,0.421303657,0.052464229,0.052464229,R2_siGCLC_20
11264,HepG2,NIT,20,2,R2,33,siGCLM,722,0.432132964,0.432132964,0.027700831,0.027700831,R2_siGCLM_20
11265,HepG2,NIT,20,2,R2,33,siKEAP1,545,0.436697248,0.436697248,0.034862385,0.034862385,R2_siKEAP1_20
11266,HepG2,NIT,20,2,R2,33,siNFE2L2,590,0.422033898,0.418644068,0.066101695,0.066101695,R2_siNFE2L2_20
11267,HepG2,NIT,20,2,R2,33,mock,599,0.440734558,0.439065109,0.030050083,0.030050083,R2_mock_20
11268,HepG2,NIT,20,2,R2,33,siKinasePool,683,0.434846266,0.433382138,0.046852123,0.045387994,R2_siKinasePool_20
11269,HepG2,NIT,20,2,R2,34,siGCLC,759,0.420289855,0.416337286,0.040843215,0.040843215,R2_siGCLC_20
11270,HepG2,NIT,20,2,R2,34,siGCLM,731,0.461012312,0.461012312,0.023255814,0.021887825,R2_siGCLM_20
11271,HepG2,NIT,20,2,R2,34,siKEAP1,590,0.403389831,0.401694915,0.025423729,0.025423729,R2_siKEAP1_20
11272,HepG2,NIT,20,2,R2,34,siNFE2L2,713,0.409537167,0.408134642,0.051893408,0.051893408,R2_siNFE2L2_20
11273,HepG2,NIT,20,2,R2,34,mock,625,0.4416,0.44,0.0368,0.0368,R2_mock_20
11274,HepG2,NIT,20,2,R2,34,siKinasePool,686,0.441690962,0.441690962,0.039358601,0.039358601,R2_siKinasePool_20
11275,HepG2,NIT,20,2,R2,35,siGCLC,695,0.438848921,0.435971223,0.054676259,0.054676259,R2_siGCLC_20
11276,HepG2,NIT,20,2,R2,35,siGCLM,720,0.427777778,0.425,0.025,0.025,R2_siGCLM_20
11277,HepG2,NIT,20,2,R2,35,siKEAP1,583,0.38593482,0.384219554,0.030874786,0.030874786,R2_siKEAP1_20
11278,HepG2,NIT,20,2,R2,35,siNFE2L2,716,0.43575419,0.434357542,0.053072626,0.053072626,R2_siNFE2L2_20
11279,HepG2,NIT,20,2,R2,35,mock,603,0.456053068,0.452736318,0.033167496,0.033167496,R2_mock_20
11280,HepG2,NIT,20,2,R2,35,siKinasePool,707,0.41301273,0.408769448,0.04950495,0.04950495,R2_siKinasePool_20
11281,HepG2,NIT,20,2,R2,36,siGCLC,778,0.399742931,0.399742931,0.050128535,0.047557841,R2_siGCLC_20
11282,HepG2,NIT,20,2,R2,36,siGCLM,718,0.466573816,0.465181058,0.025069638,0.025069638,R2_siGCLM_20
11283,HepG2,NIT,20,2,R2,36,siKEAP1,632,0.392405063,0.392405063,0.036392405,0.036392405,R2_siKEAP1_20
11284,HepG2,NIT,20,2,R2,36,siNFE2L2,686,0.412536443,0.409620991,0.074344023,0.074344023,R2_siNFE2L2_20
11285,HepG2,NIT,20,2,R2,36,mock,637,0.46310832,0.458398744,0.032967033,0.032967033,R2_mock_20
11286,HepG2,NIT,20,2,R2,36,siKinasePool,685,0.451094891,0.448175182,0.048175182,0.048175182,R2_siKinasePool_20
11287,HepG2,NIT,20,2,R2,37,siGCLC,754,0.416445623,0.415119363,0.063660477,0.063660477,R2_siGCLC_20
11288,HepG2,NIT,20,2,R2,37,siGCLM,740,0.45,0.445945946,0.028378378,0.028378378,R2_siGCLM_20
11289,HepG2,NIT,20,2,R2,37,siKEAP1,635,0.406299213,0.404724409,0.036220472,0.034645669,R2_siKEAP1_20
11290,HepG2,NIT,20,2,R2,37,siNFE2L2,675,0.437037037,0.435555556,0.074074074,0.072592593,R2_siNFE2L2_20
11291,HepG2,NIT,20,2,R2,37,mock,619,0.447495961,0.445880452,0.035541195,0.035541195,R2_mock_20
11292,HepG2,NIT,20,2,R2,37,siKinasePool,691,0.438494935,0.437047757,0.054992764,0.054992764,R2_siKinasePool_20
11293,HepG2,NIT,20,2,R2,38,siGCLC,699,0.404864092,0.404864092,0.064377682,0.064377682,R2_siGCLC_20
11294,HepG2,NIT,20,2,R2,38,siGCLM,715,0.437762238,0.437762238,0.030769231,0.029370629,R2_siGCLM_20
11295,HepG2,NIT,20,2,R2,38,siKEAP1,672,0.388392857,0.385416667,0.029761905,0.029761905,R2_siKEAP1_20
11296,HepG2,NIT,20,2,R2,38,siNFE2L2,675,0.432592593,0.431111111,0.088888889,0.088888889,R2_siNFE2L2_20
11297,HepG2,NIT,20,2,R2,38,mock,618,0.480582524,0.478964401,0.038834951,0.038834951,R2_mock_20
11298,HepG2,NIT,20,2,R2,38,siKinasePool,734,0.435967302,0.433242507,0.054495913,0.054495913,R2_siKinasePool_20
11299,HepG2,NIT,20,2,R2,39,siGCLC,775,0.389677419,0.389677419,0.065806452,0.065806452,R2_siGCLC_20
11300,HepG2,NIT,20,2,R2,39,siGCLM,741,0.452091768,0.452091768,0.029689609,0.028340081,R2_siGCLM_20
11301,HepG2,NIT,20,2,R2,39,siKEAP1,707,0.379066478,0.377652051,0.025459689,0.025459689,R2_siKEAP1_20
11302,HepG2,NIT,20,2,R2,39,siNFE2L2,725,0.404137931,0.404137931,0.08,0.07862069,R2_siNFE2L2_20
11303,HepG2,NIT,20,2,R2,39,mock,622,0.459807074,0.454983923,0.038585209,0.038585209,R2_mock_20
11304,HepG2,NIT,20,2,R2,39,siKinasePool,705,0.441134752,0.438297872,0.055319149,0.053900709,R2_siKinasePool_20
11305,HepG2,NIT,20,2,R2,40,siGCLC,742,0.389487871,0.389487871,0.074123989,0.074123989,R2_siGCLC_20
11306,HepG2,NIT,20,2,R2,40,siGCLM,715,0.467132867,0.465734266,0.036363636,0.036363636,R2_siGCLM_20
11307,HepG2,NIT,20,2,R2,40,siKEAP1,639,0.41627543,0.41627543,0.039123631,0.039123631,R2_siKEAP1_20
11308,HepG2,NIT,20,2,R2,40,siNFE2L2,691,0.444283647,0.444283647,0.082489146,0.07959479,R2_siNFE2L2_20
11309,HepG2,NIT,20,2,R2,40,mock,667,0.425787106,0.419790105,0.03898051,0.03898051,R2_mock_20
11310,HepG2,NIT,20,2,R2,40,siKinasePool,729,0.448559671,0.447187929,0.054869684,0.054869684,R2_siKinasePool_20
11311,HepG2,NIT,20,2,R2,41,siGCLC,746,0.434316354,0.432975871,0.08847185,0.08847185,R2_siGCLC_20
11312,HepG2,NIT,20,2,R2,41,siGCLM,730,0.457534247,0.456164384,0.035616438,0.035616438,R2_siGCLM_20
11313,HepG2,NIT,20,2,R2,41,siKEAP1,669,0.421524664,0.418535127,0.035874439,0.035874439,R2_siKEAP1_20
11314,HepG2,NIT,20,2,R2,41,siNFE2L2,708,0.447740113,0.446327684,0.086158192,0.086158192,R2_siNFE2L2_20
11315,HepG2,NIT,20,2,R2,41,mock,639,0.456964006,0.453834116,0.040688576,0.040688576,R2_mock_20
11316,HepG2,NIT,20,2,R2,41,siKinasePool,710,0.449295775,0.446478873,0.057746479,0.056338028,R2_siKinasePool_20
11317,HepG2,NIT,20,2,R2,42,siGCLC,735,0.370068027,0.370068027,0.068027211,0.068027211,R2_siGCLC_20
11318,HepG2,NIT,20,2,R2,42,siGCLM,723,0.503457815,0.503457815,0.044260028,0.044260028,R2_siGCLM_20
11319,HepG2,NIT,20,2,R2,42,siKEAP1,701,0.413694722,0.412268188,0.029957204,0.029957204,R2_siKEAP1_20
11320,HepG2,NIT,20,2,R2,42,siNFE2L2,758,0.399736148,0.398416887,0.081794195,0.080474934,R2_siNFE2L2_20
11321,HepG2,NIT,20,2,R2,42,mock,638,0.490595611,0.487460815,0.047021944,0.047021944,R2_mock_20
11322,HepG2,NIT,20,2,R2,42,siKinasePool,722,0.45567867,0.454293629,0.059556787,0.059556787,R2_siKinasePool_20
11323,HepG2,NIT,20,2,R2,43,siGCLC,747,0.396251673,0.396251673,0.082998661,0.081659973,R2_siGCLC_20
11324,HepG2,NIT,20,2,R2,43,siGCLM,760,0.457894737,0.456578947,0.040789474,0.040789474,R2_siGCLM_20
11325,HepG2,NIT,20,2,R2,43,siKEAP1,728,0.380494505,0.379120879,0.038461538,0.038461538,R2_siKEAP1_20
11326,HepG2,NIT,20,2,R2,43,siNFE2L2,709,0.433004231,0.433004231,0.09167842,0.09167842,R2_siNFE2L2_20
11327,HepG2,NIT,20,2,R2,43,mock,658,0.448328267,0.448328267,0.042553191,0.042553191,R2_mock_20
11328,HepG2,NIT,20,2,R2,43,siKinasePool,702,0.468660969,0.468660969,0.061253561,0.061253561,R2_siKinasePool_20
